contig,count.0.3.km,count.0.5.km,count.0.6.km,count.0.7.km,count.0.9.km,count.1.1.km,count.2.7.km,count.10.1.km,count.15.1.km,count.33.9.km,coverage.0.3.km,coverage.0.5.km,coverage.0.6.km,coverage.0.7.km,coverage.0.9.km,coverage.1.1.km,coverage.2.7.km,coverage.10.1.km,coverage.15.1.km,coverage.33.9.km,dataset.order,bin.number,lineage,annotation.1,annotation.2,hypothetical,gene.length,gc.gene,gc.contig,core.gene.percent
bin7;contig-536-gene-10;Gammaproteobacteria-Colwellia;DNA-directed_RNA_polymerase_sigma_subunit_(sigma70/sigma32);-,4,1,0,0,4,17,1,6,7,7,15.44551251,46.31566655,18.25419056,27.30076461,44.37321012,13.7656784,16.33658173,19.61135073,27.18083706,30.34738124,1875,bin7,Gammaproteobacteria-Colwellia,DNA-directed_RNA_polymerase_sigma_subunit_(sigma70/sigma32),-,known,1848,39.4,39.4,57
bin7;contig-536-gene-12;Gammaproteobacteria-Colwellia;Uncharacterized_conserved_protein_-_COG1610;-,3,1,1,0,0,2,0,1,0,11,15.44551251,46.31566655,18.25419056,27.30076461,44.37321012,13.7656784,16.33658173,19.61135073,27.18083706,30.34738124,1876,bin7,Gammaproteobacteria-Colwellia,Uncharacterized_conserved_protein_-_COG1610,-,known,450,39.8,39.8,57
bin7;contig-536-gene-13;Gammaproteobacteria-Colwellia;Ribosomal_protein_S21;-,3,4,2,0,6,6,8,11,2,9,15.44551251,46.31566655,18.25419056,27.30076461,44.37321012,13.7656784,16.33658173,19.61135073,27.18083706,30.34738124,1877,bin7,Gammaproteobacteria-Colwellia,Ribosomal_protein_S21,-,known,216,41.2,41.2,57
bin15;contig-5370-gene-2;Gammaproteobacteria-Cellvibrionales;Glutamate_synthase_domain_2;-,2,0,2,0,0,5,0,13,3,2,18.67457143,22.29342857,31.28142857,16.14228571,20.66714286,34.17,8.015714286,22.76914286,10.13142857,4.318857143,1878,bin15,Gammaproteobacteria-Cellvibrionales,Glutamate_synthase_domain_2,-,known,4455,52.8,52.8,80
bin12;contig-5390-gene-1;Gammaproteobacteria-Cellvibrionales;Predicted_ATPase_-_COG3899;-,1,0,8,1,5,15,0,8,5,0,81.35352113,216.2075117,82.18309859,71.33333333,120.4286385,57.46807512,53.85821596,51.27652582,47.48967136,27.62910798,1879,bin12,Gammaproteobacteria-Cellvibrionales,Predicted_ATPase_-_COG3899,-,known,4662,45.7,45.7,13
bin17;contig-5398-gene-2;Gammaproteobacteria;ABC-type_transport_system_involved_in_resistance_to_organic_solvents_auxiliary_component;-,1,0,1,0,0,3,0,12,6,0,8.739201878,8.510328638,12.72323944,8.150469484,7.250704225,28.78896714,1.957981221,43.91314554,25.96525822,1.134037559,1880,bin17,Gammaproteobacteria,ABC-type_transport_system_involved_in_resistance_to_organic_solvents_auxiliary_component,-,known,615,45,45,31
bin17;contig-5398-gene-4;Gammaproteobacteria;UDP-N-acetylglucosamine_enolpyruvyl_transferase;-,0,0,0,1,1,3,0,11,4,0,8.739201878,8.510328638,12.72323944,8.150469484,7.250704225,28.78896714,1.957981221,43.91314554,25.96525822,1.134037559,1881,bin17,Gammaproteobacteria,UDP-N-acetylglucosamine_enolpyruvyl_transferase,-,known,1263,49.8,49.8,31
bin17;contig-5398-gene-6;Gammaproteobacteria;Histidinol_dehydrogenase;-,0,0,0,0,1,1,0,55,9,0,8.739201878,8.510328638,12.72323944,8.150469484,7.250704225,28.78896714,1.957981221,43.91314554,25.96525822,1.134037559,1882,bin17,Gammaproteobacteria,Histidinol_dehydrogenase,-,known,1305,52.3,52.3,31
bin43;contig-5420-gene-1;Bacteroidetes;Acyl-CoA_dehydrogenases;-,2,4,0,14,6,0,1,0,0,0,10.86035014,14.42036705,5.248997666,15.20192186,10.34179858,1.891323222,7.593335046,1.643480065,1.685228362,1.844672905,1883,bin43,Bacteroidetes,Acyl-CoA_dehydrogenases,-,known,1485,37,37.1,69
bin22;contig-5427-gene-1;Gammaproteobacteria;PEP-CTERM_motif;-,2,8,3,1,36,0,5,0,0,0,18.0509434,20.41572327,13.26022013,11.44606918,28.63726415,12.7418239,9.297327044,9.460691824,11.72955975,7.818396226,1884,bin22,Gammaproteobacteria,PEP-CTERM_motif,-,known,663,44.6,44.6,42
bin17;contig-5458-gene-1;Gammaproteobacteria;Signal_transduction_histidine_kinase;-,0,0,0,0,0,0,0,13,3,0,8.739201878,8.510328638,12.72323944,8.150469484,7.250704225,28.78896714,1.957981221,43.91314554,25.96525822,1.134037559,1885,bin17,Gammaproteobacteria,Signal_transduction_histidine_kinase,-,known,3492,44.2,44.2,31
bin1;contig-5534-gene-1;Gammaproteobacteria-Thiotrichaceae;Adenylate_cyclase_family_3_(some_proteins_contain_HAMP_domain);-,0,0,0,20,1,0,6,0,0,0,11.91308339,20.29079661,9.422078628,175.7574156,10.64125527,1.190318499,41.1609167,0.526231729,0.533316141,0.457502705,1886,bin1,Gammaproteobacteria-Thiotrichaceae,Adenylate_cyclase_family_3_(some_proteins_contain_HAMP_domain),-,known,1089,32.9,32.9,83
bin1;contig-5534-gene-2;Gammaproteobacteria-Thiotrichaceae;Ribosomal_protein_L28;-,0,1,0,15,2,0,3,0,0,0,11.91308339,20.29079661,9.422078628,175.7574156,10.64125527,1.190318499,41.1609167,0.526231729,0.533316141,0.457502705,1887,bin1,Gammaproteobacteria-Thiotrichaceae,Ribosomal_protein_L28,-,known,237,38,38.4,83
bin1;contig-5534-gene-7;Gammaproteobacteria-Thiotrichaceae;Organic_solvent_tolerance_protein_OstA;-,0,4,0,13,5,5,3,0,0,0,11.91308339,20.29079661,9.422078628,175.7574156,10.64125527,1.190318499,41.1609167,0.526231729,0.533316141,0.457502705,1888,bin1,Gammaproteobacteria-Thiotrichaceae,Organic_solvent_tolerance_protein_OstA,-,known,1875,32.1,32.1,83
bin16;contig-5535-gene-1;Gammaproteobacteria;WD40-like_Beta_Propeller_Repeat;-,1,1,2,2,2,11,1,9,8,1,16.58930163,25.03580981,17.1320951,32.88618128,25.2179792,9.01218425,13.93580981,4.084546805,5.448736999,3.267013373,1889,bin16,Gammaproteobacteria,WD40-like_Beta_Propeller_Repeat,-,known,2961,44.8,44.8,38
bin38;contig-5536-gene-2;Deltaproteobacteria;Outer_membrane_receptor_for_ferrienterochelin_and_colicins;-,1,0,0,1,0,0,0,12,4,0,7.064265928,33.58019391,3.528393352,16.89072022,13.54501385,0.805263158,16.96260388,0.316204986,0.447091413,0.449861496,1890,bin38,Deltaproteobacteria,Outer_membrane_receptor_for_ferrienterochelin_and_colicins,-,known,3072,35.9,35.9,52
bin1;contig-5550-gene-3;Gammaproteobacteria-Thiotrichaceae;-;-,5,0,0,43,2,0,20,0,0,0,11.91308339,20.29079661,9.422078628,175.7574156,10.64125527,1.190318499,41.1609167,0.526231729,0.533316141,0.457502705,1891,bin1,Gammaproteobacteria-Thiotrichaceae,-,-,hypothetical,2496,33.1,33.1,83
bin1;contig-5550-gene-6;Gammaproteobacteria-Thiotrichaceae;-;-,2,0,0,11,0,0,1,0,0,0,11.91308339,20.29079661,9.422078628,175.7574156,10.64125527,1.190318499,41.1609167,0.526231729,0.533316141,0.457502705,1892,bin1,Gammaproteobacteria-Thiotrichaceae,-,-,hypothetical,846,35.8,35.9,83
bin16;contig-5553-gene-3;Gammaproteobacteria;Nitrous_oxide_reductase;Nitrogen:nitrous_oxide,4,4,3,7,14,2,4,0,0,0,16.58930163,25.03580981,17.1320951,32.88618128,25.2179792,9.01218425,13.93580981,4.084546805,5.448736999,3.267013373,1893,bin16,Gammaproteobacteria,Nitrous_oxide_reductase,Nitrogen:nitrous_oxide,known,1896,42.9,43,38
bin22;contig-556-gene-9;Gammaproteobacteria;Phage_tail_sheath_protein_FI;-,4,10,2,1,16,0,9,1,0,0,18.0509434,20.41572327,13.26022013,11.44606918,28.63726415,12.7418239,9.297327044,9.460691824,11.72955975,7.818396226,1894,bin22,Gammaproteobacteria,Phage_tail_sheath_protein_FI,-,known,1074,58.6,58.6,42
bin21;contig-5571-gene-6;Gammaproteobacteria-Thiotrichales;Chemotaxis_protein_histidine_kinase_and_related_kinases;-,4,5,1,2,14,3,2,0,6,0,6.973854447,20.74339623,5.561455526,5.177628032,16.14393531,3.241778976,17.66927224,1.942318059,3.150404313,1.172237197,1895,bin21,Gammaproteobacteria-Thiotrichales,Chemotaxis_protein_histidine_kinase_and_related_kinases,-,known,2235,47.2,47.2,80
bin1;contig-5576-gene-4;Gammaproteobacteria-Thiotrichaceae;-;-,0,1,0,10,2,0,3,0,0,0,11.91308339,20.29079661,9.422078628,175.7574156,10.64125527,1.190318499,41.1609167,0.526231729,0.533316141,0.457502705,1896,bin1,Gammaproteobacteria-Thiotrichaceae,-,-,hypothetical,1320,33.5,33.4,83
bin28;contig-5579-gene-3;Alphaproteobacteria;-;-,0,2,0,2,3,10,0,11,6,5,9.653179154,10.48549237,8.636261299,12.17254705,8.904377024,6.835511003,5.438817438,6.858934984,7.362277312,3.76097234,1897,bin28,Alphaproteobacteria,-,-,hypothetical,2940,42.8,42.8,41
bin3;contig-559-gene-9;Gammaproteobacteria-Thiotrichaceae;Nitrogen:hydroxylamine;-,1,2,0,3,27,0,1,0,0,0,6.024868468,11.12790897,1.599207701,6.956919534,17.90581007,0.671471934,4.73542108,0.493408822,0.605999785,0.501714275,1898,bin3,Gammaproteobacteria-Thiotrichaceae,Nitrogen:hydroxylamine,-,known,1464,37.7,37.8,76
bin1;contig-5600-gene-4;Gammaproteobacteria-Thiotrichaceae;O-acetylhomoserine_sulfhydrylase;-,1,3,2,10,2,0,4,0,0,0,11.91308339,20.29079661,9.422078628,175.7574156,10.64125527,1.190318499,41.1609167,0.526231729,0.533316141,0.457502705,1899,bin1,Gammaproteobacteria-Thiotrichaceae,O-acetylhomoserine_sulfhydrylase,-,known,1275,36.1,35.9,83
bin18;contig-5609-gene-2;Gammaproteobacteria;-;-,8,28,10,6,30,46,124,0,0,0,2.781512605,35.93655462,5.068487395,3.871008403,11.24180672,5.452941176,29.97289916,1.095168067,1.235504202,1.030882353,1900,bin18,Gammaproteobacteria,-,-,hypothetical,1542,50.5,50.5,79
bin32;contig-561-gene-15;Alphaproteobacteria;ATP-dependent_protease_Clp_ATPase_subunit;-,5,2,3,1,4,4,2,14,7,0,5.40169814,11.63018265,5.424286489,14.74251366,9.786137746,2.999929375,4.752000785,3.462666614,3.224033878,2.067736437,1901,bin32,Alphaproteobacteria,ATP-dependent_protease_Clp_ATPase_subunit,-,known,1260,46.5,46.5,89
bin15;contig-5618-gene-5;Gammaproteobacteria-Cellvibrionales;Sulfite_reductase_beta_subunit_(hemoprotein);Sulfur_metabolism,4,0,0,0,0,1,0,15,2,0,18.67457143,22.29342857,31.28142857,16.14228571,20.66714286,34.17,8.015714286,22.76914286,10.13142857,4.318857143,1902,bin15,Gammaproteobacteria-Cellvibrionales,Sulfite_reductase_beta_subunit_(hemoprotein),Sulfur_metabolism,known,1659,48.9,49,80
bin22;contig-5626-gene-1;Gammaproteobacteria;Protein_of_unknown_function_(DUF1329);-,12,7,11,4,12,5,3,3,4,1,18.0509434,20.41572327,13.26022013,11.44606918,28.63726415,12.7418239,9.297327044,9.460691824,11.72955975,7.818396226,1903,bin22,Gammaproteobacteria,Protein_of_unknown_function_(DUF1329),-,known,1437,54.1,54.1,42
bin21;contig-564-gene-17;Gammaproteobacteria-Thiotrichales;Ribosomal_protein_L9;-,18,2,0,0,2,0,2,0,0,0,6.973854447,20.74339623,5.561455526,5.177628032,16.14393531,3.241778976,17.66927224,1.942318059,3.150404313,1.172237197,1904,bin21,Gammaproteobacteria-Thiotrichales,Ribosomal_protein_L9,-,known,462,48.7,48.5,80
bin3;contig-565-gene-12;Gammaproteobacteria-Thiotrichaceae;Cytochrome_c_mono-_and_diheme_variants;OP:_Cytochrome_c_oxidase_cbb3-type_EC:1.9.3.1,0,2,0,0,12,0,0,0,0,0,6.024868468,11.12790897,1.599207701,6.956919534,17.90581007,0.671471934,4.73542108,0.493408822,0.605999785,0.501714275,1905,bin3,Gammaproteobacteria-Thiotrichaceae,Cytochrome_c_mono-_and_diheme_variants,OP:_Cytochrome_c_oxidase_cbb3-type_EC:1.9.3.1,known,918,38.8,38.8,76
bin5;contig-566-gene-25;Gammaproteobacteria;Cold_shock_proteins;-,1,1,0,0,4,6,0,29,26,37,10.29664851,50.56987817,4.938925679,7.611534822,7.229273644,2.298996531,8.99025149,2.784062194,2.888639014,2.243102853,1906,bin5,Gammaproteobacteria,Cold_shock_proteins,-,known,207,38.6,38.6,53
bin11;contig-5679-gene-1;Gammaproteobacteria-Cellvibrionales;UDP-N-acetyl-D-mannosaminuronate_dehydrogenase;-,15,36,1,3,11,3,11,1,0,0,101.3073826,418.6114094,57.84496644,112.9375839,143.0852349,30.55637584,95.27919463,25.54295302,21.8738255,15.02483221,1907,bin11,Gammaproteobacteria-Cellvibrionales,UDP-N-acetyl-D-mannosaminuronate_dehydrogenase,-,known,1314,50.4,50.4,30
bin11;contig-5679-gene-2;Gammaproteobacteria-Cellvibrionales;-;-,6,15,0,1,5,0,4,3,1,0,101.3073826,418.6114094,57.84496644,112.9375839,143.0852349,30.55637584,95.27919463,25.54295302,21.8738255,15.02483221,1908,bin11,Gammaproteobacteria-Cellvibrionales,-,-,hypothetical,579,48.4,48.4,30
bin32;contig-5680-gene-6;Alphaproteobacteria;Predicted_membrane_protein_(DUF2232);-,1,2,1,2,0,1,0,11,6,1,5.40169814,11.63018265,5.424286489,14.74251366,9.786137746,2.999929375,4.752000785,3.462666614,3.224033878,2.067736437,1909,bin32,Alphaproteobacteria,Predicted_membrane_protein_(DUF2232),-,known,954,45.4,45.4,89
bin17;contig-5688-gene-1;Gammaproteobacteria;FOG:_EAL_domain;-,0,1,0,0,0,2,0,11,3,0,8.739201878,8.510328638,12.72323944,8.150469484,7.250704225,28.78896714,1.957981221,43.91314554,25.96525822,1.134037559,1910,bin17,Gammaproteobacteria,FOG:_EAL_domain,-,known,984,45.3,45.3,31
bin43;contig-569-gene-14;Bacteroidetes;Ribosomal_protein_S21;-,12,1,0,1,1,0,5,0,0,0,10.86035014,14.42036705,5.248997666,15.20192186,10.34179858,1.891323222,7.593335046,1.643480065,1.685228362,1.844672905,1911,bin43,Bacteroidetes,Ribosomal_protein_S21,-,known,144,34.7,34.7,69
bin15;contig-5696-gene-1;Gammaproteobacteria-Cellvibrionales;Coenzyme_F420-dependent_N5N10-methylene_tetrahydromethanopterin_reductase_and_related_flavin-dependent_oxidoreductases;-,1,1,2,1,1,3,0,10,0,0,18.67457143,22.29342857,31.28142857,16.14228571,20.66714286,34.17,8.015714286,22.76914286,10.13142857,4.318857143,1912,bin15,Gammaproteobacteria-Cellvibrionales,Coenzyme_F420-dependent_N5N10-methylene_tetrahydromethanopterin_reductase_and_related_flavin-dependent_oxidoreductases,-,known,1017,46.1,46.1,80
bin24;contig-57-gene-10;Gammaproteobacteria;Flagellin_and_related_hook-associated_proteins;-,4,0,8,24,1,7,3,1,1,2,5.243028486,12.02068966,7.822788606,89.88965517,3.050224888,8.404797601,11.77556222,1.403598201,1.652323838,2.542278861,1913,bin24,Gammaproteobacteria,Flagellin_and_related_hook-associated_proteins,-,known,2019,45.2,45.2,76
bin1;contig-572-gene-2;Gammaproteobacteria-Thiotrichaceae;Adenylate_kinase_and_related_kinases;-,3,3,1,16,0,0,5,0,0,0,11.91308339,20.29079661,9.422078628,175.7574156,10.64125527,1.190318499,41.1609167,0.526231729,0.533316141,0.457502705,1914,bin1,Gammaproteobacteria-Thiotrichaceae,Adenylate_kinase_and_related_kinases,-,known,654,35.9,35.9,83
bin1;contig-572-gene-3;Gammaproteobacteria-Thiotrichaceae;Calx-beta_domain;-,8,10,5,106,9,1,29,0,0,0,11.91308339,20.29079661,9.422078628,175.7574156,10.64125527,1.190318499,41.1609167,0.526231729,0.533316141,0.457502705,1915,bin1,Gammaproteobacteria-Thiotrichaceae,Calx-beta_domain,-,known,4041,37.1,37.1,83
bin1;contig-572-gene-4;Gammaproteobacteria-Thiotrichaceae;-;-,0,1,0,12,1,0,3,0,0,0,11.91308339,20.29079661,9.422078628,175.7574156,10.64125527,1.190318499,41.1609167,0.526231729,0.533316141,0.457502705,1916,bin1,Gammaproteobacteria-Thiotrichaceae,-,-,hypothetical,3051,31.7,31.7,83
bin1;contig-572-gene-5;Gammaproteobacteria-Thiotrichaceae;Acetyltransferases;-,0,0,0,10,0,0,3,0,0,0,11.91308339,20.29079661,9.422078628,175.7574156,10.64125527,1.190318499,41.1609167,0.526231729,0.533316141,0.457502705,1917,bin1,Gammaproteobacteria-Thiotrichaceae,Acetyltransferases,-,known,447,33.3,33.3,83
bin7;contig-5724-gene-5;Gammaproteobacteria-Colwellia;Phosphoenolpyruvate_synthase/pyruvate_phosphate_dikinase;-,0,1,2,0,3,8,1,17,6,3,15.44551251,46.31566655,18.25419056,27.30076461,44.37321012,13.7656784,16.33658173,19.61135073,27.18083706,30.34738124,1918,bin7,Gammaproteobacteria-Colwellia,Phosphoenolpyruvate_synthase/pyruvate_phosphate_dikinase,-,known,1986,40.3,40.3,57
bin22;contig-5736-gene-3;Gammaproteobacteria;Tfp_pilus_assembly_protein_pilus_retraction_ATPase_PilT;-,3,0,1,4,12,0,3,1,1,0,18.0509434,20.41572327,13.26022013,11.44606918,28.63726415,12.7418239,9.297327044,9.460691824,11.72955975,7.818396226,1919,bin22,Gammaproteobacteria,Tfp_pilus_assembly_protein_pilus_retraction_ATPase_PilT,-,known,1038,50.9,50.7,42
bin22;contig-5751-gene-2;Gammaproteobacteria;Tfp_pilus_assembly_protein_ATPase_PilM;-,4,1,1,1,8,5,1,1,10,2,18.0509434,20.41572327,13.26022013,11.44606918,28.63726415,12.7418239,9.297327044,9.460691824,11.72955975,7.818396226,1920,bin22,Gammaproteobacteria,Tfp_pilus_assembly_protein_ATPase_PilM,-,known,1074,50.4,50.4,42
bin21;contig-5776-gene-5;Gammaproteobacteria-Thiotrichales;Ribosomal_protein_L13;-,0,5,1,2,13,0,3,0,0,0,6.973854447,20.74339623,5.561455526,5.177628032,16.14393531,3.241778976,17.66927224,1.942318059,3.150404313,1.172237197,1921,bin21,Gammaproteobacteria-Thiotrichales,Ribosomal_protein_L13,-,known,429,46.9,46.9,80
bin17;contig-5778-gene-2;Gammaproteobacteria;Response_regulator_containing_a_CheY-like_receiver_domain_and_an_HTH_DNA-binding_domain;-,1,0,0,0,0,0,0,13,3,0,8.739201878,8.510328638,12.72323944,8.150469484,7.250704225,28.78896714,1.957981221,43.91314554,25.96525822,1.134037559,1922,bin17,Gammaproteobacteria,Response_regulator_containing_a_CheY-like_receiver_domain_and_an_HTH_DNA-binding_domain,-,known,603,46.4,46.4,31
bin17;contig-5778-gene-7;Gammaproteobacteria;Putative_Zn-dependent_protease_contains_TPR_repeats;-,0,0,0,0,1,2,0,19,8,0,8.739201878,8.510328638,12.72323944,8.150469484,7.250704225,28.78896714,1.957981221,43.91314554,25.96525822,1.134037559,1923,bin17,Gammaproteobacteria,Putative_Zn-dependent_protease_contains_TPR_repeats,-,known,1287,50,50,31
bin17;contig-5778-gene-8;Gammaproteobacteria;Protein_of_unknown_function_(DUF1631);-,2,1,1,2,1,8,0,37,9,0,8.739201878,8.510328638,12.72323944,8.150469484,7.250704225,28.78896714,1.957981221,43.91314554,25.96525822,1.134037559,1924,bin17,Gammaproteobacteria,Protein_of_unknown_function_(DUF1631),-,known,849,47.8,47.6,31
bin45;contig-5789-gene-1;Bacteroidetes;FOG:_PKD_repeat;-,4,5,0,10,5,0,20,0,0,0,11.55397049,15.6575296,8.972758325,15.4551387,9.938366356,5.746110586,10.918144,6.876138816,6.678525985,11.62313333,1925,bin45,Bacteroidetes,FOG:_PKD_repeat,-,known,6126,47.7,47.7,93
bin36;contig-5794-gene-1;Deltaproteobacteria;DNA-directed_RNA_polymerase_beta_subunit/140_kD_subunit;-,4,6,0,6,16,2,2,3,3,0,5.755137836,11.68575878,1.150372166,26.99308376,8.365025643,0.456481,7.208853833,0.186804922,0.244185521,0.250845919,1926,bin36,Deltaproteobacteria,DNA-directed_RNA_polymerase_beta_subunit/140_kD_subunit,-,known,2295,32.7,32.8,88
bin36;contig-5794-gene-2;Deltaproteobacteria;Ribosomal_protein_L7/L12;-,2,0,0,3,10,1,2,3,1,0,5.755137836,11.68575878,1.150372166,26.99308376,8.365025643,0.456481,7.208853833,0.186804922,0.244185521,0.250845919,1927,bin36,Deltaproteobacteria,Ribosomal_protein_L7/L12,-,known,372,36.8,37.1,88
bin36;contig-5794-gene-3;Deltaproteobacteria;Ribosomal_protein_L10;-,2,1,0,0,11,0,0,0,0,0,5.755137836,11.68575878,1.150372166,26.99308376,8.365025643,0.456481,7.208853833,0.186804922,0.244185521,0.250845919,1928,bin36,Deltaproteobacteria,Ribosomal_protein_L10,-,known,516,30.8,30.6,88
bin36;contig-5794-gene-8;Deltaproteobacteria;GTPases_-_translation_elongation_factors;-,11,6,1,7,13,3,2,4,5,0,5.755137836,11.68575878,1.150372166,26.99308376,8.365025643,0.456481,7.208853833,0.186804922,0.244185521,0.250845919,1929,bin36,Deltaproteobacteria,GTPases_-_translation_elongation_factors,-,known,831,36.3,36.5,88
bin9;contig-5806-gene-3;Gammaproteobacteria-Cycloclasticus;DNA-directed_RNA_polymerase_alpha_subunit/40_kD_subunit;-,13,2,1,0,0,4,1,1,0,0,29.16253188,23.48027632,27.06585296,13.69591078,13.20462047,26.02246276,13.85143696,7.078757414,5.241950282,2.301095557,1930,bin9,Gammaproteobacteria-Cycloclasticus,DNA-directed_RNA_polymerase_alpha_subunit/40_kD_subunit,-,known,1005,37,37,48
bin1;contig-5816-gene-3;Gammaproteobacteria-Thiotrichaceae;Uncharacterized_membrane_protein;-,0,3,1,10,0,0,3,0,0,0,11.91308339,20.29079661,9.422078628,175.7574156,10.64125527,1.190318499,41.1609167,0.526231729,0.533316141,0.457502705,1931,bin1,Gammaproteobacteria-Thiotrichaceae,Uncharacterized_membrane_protein,-,known,657,30.1,30.1,83
bin1;contig-5819-gene-2;Gammaproteobacteria-Thiotrichaceae;-;-,0,1,0,15,4,0,5,0,0,0,11.91308339,20.29079661,9.422078628,175.7574156,10.64125527,1.190318499,41.1609167,0.526231729,0.533316141,0.457502705,1932,bin1,Gammaproteobacteria-Thiotrichaceae,-,-,hypothetical,1860,31.2,31.3,83
bin1;contig-5828-gene-6;Gammaproteobacteria-Thiotrichaceae;Phosphomannomutase;-,0,1,0,10,1,0,1,0,0,0,11.91308339,20.29079661,9.422078628,175.7574156,10.64125527,1.190318499,41.1609167,0.526231729,0.533316141,0.457502705,1933,bin1,Gammaproteobacteria-Thiotrichaceae,Phosphomannomutase,-,known,1365,37.1,37.1,83
bin48;contig-5846-gene-4;Bacteroidetes;Flagellin_and_related_hook-associated_proteins;-,2,1,1,12,9,0,0,0,1,0,1.275332484,14.11657202,1.879216831,3.954555378,8.214065654,0.643333125,8.152116685,0.408142196,0.456287701,0.553404777,1934,bin48,Bacteroidetes,Flagellin_and_related_hook-associated_proteins,-,known,1362,43.5,43.5,59
bin22;contig-5853-gene-4;Gammaproteobacteria;-;-,5,1,1,1,4,5,2,3,10,0,18.0509434,20.41572327,13.26022013,11.44606918,28.63726415,12.7418239,9.297327044,9.460691824,11.72955975,7.818396226,1935,bin22,Gammaproteobacteria,-,-,hypothetical,3906,51.9,51.9,42
bin1;contig-5869-gene-2;Gammaproteobacteria-Thiotrichaceae;-;-,1,1,0,10,0,2,2,0,0,0,11.91308339,20.29079661,9.422078628,175.7574156,10.64125527,1.190318499,41.1609167,0.526231729,0.533316141,0.457502705,1936,bin1,Gammaproteobacteria-Thiotrichaceae,-,-,hypothetical,2301,36.1,36.1,83
bin24;contig-5883-gene-3;Gammaproteobacteria;Isocitrate_lyase;-,36,21,38,43,22,20,43,17,9,3,5.243028486,12.02068966,7.822788606,89.88965517,3.050224888,8.404797601,11.77556222,1.403598201,1.652323838,2.542278861,1937,bin24,Gammaproteobacteria,Isocitrate_lyase,-,known,1599,45.1,45.1,76
bin24;contig-5883-gene-5;Gammaproteobacteria;Cold_shock_proteins;-,23,7,12,6,10,7,10,18,18,8,5.243028486,12.02068966,7.822788606,89.88965517,3.050224888,8.404797601,11.77556222,1.403598201,1.652323838,2.542278861,1938,bin24,Gammaproteobacteria,Cold_shock_proteins,-,known,207,40.1,40.1,76
bin14;contig-5887-gene-5;Gammaproteobacteria-Cellvibrionales;Acyl_dehydratase;-,3,6,2,7,15,0,6,0,1,0,22.66167247,29.27665505,15.42439024,25.428223,44.62264808,7.624738676,13.93554007,9.600696864,10.77909408,5.391637631,1939,bin14,Gammaproteobacteria-Cellvibrionales,Acyl_dehydratase,-,known,516,48.3,48.3,82
bin14;contig-589-gene-8;Gammaproteobacteria-Cellvibrionales;Acyl-CoA_synthetases_(AMP-forming)/AMP-acid_ligases_II;Alkane_degradation_pathway,6,2,1,3,27,0,5,2,1,0,22.66167247,29.27665505,15.42439024,25.428223,44.62264808,7.624738676,13.93554007,9.600696864,10.77909408,5.391637631,1940,bin14,Gammaproteobacteria-Cellvibrionales,Acyl-CoA_synthetases_(AMP-forming)/AMP-acid_ligases_II,Alkane_degradation_pathway,known,1542,48.2,48.2,82
